Timestamp,Ping Time (ms)
2025-02-19 15:35:53,12.6
2025-02-19 15:35:53,8.16
2025-02-19 15:35:53,9.98
2025-02-19 15:35:53,10.0
2025-02-19 15:35:53,6.67
2025-02-19 15:35:54,21.3
2025-02-19 15:35:54,1.81
2025-02-19 15:35:54,12.8
2025-02-19 15:35:54,13.5
2025-02-19 15:35:54,4.82
2025-02-19 15:35:54,13.0
2025-02-19 15:35:54,6.59
2025-02-19 15:35:54,24.6
2025-02-19 15:35:55,3.95
2025-02-19 15:35:55,8.31
2025-02-19 15:35:55,18.2
2025-02-19 15:35:55,10.8
2025-02-19 15:35:55,4.66
2025-02-19 15:35:55,1.87
2025-02-19 15:35:55,13.4
2025-02-19 15:35:55,21.5
2025-02-19 15:35:55,2.72
2025-02-19 15:35:56,9.44
2025-02-19 15:35:56,6.44
2025-02-19 15:35:56,18.1
2025-02-19 15:35:56,26.8
2025-02-19 15:35:56,9.66
2025-02-19 15:35:56,9.54
2025-02-19 15:35:56,9.21
2025-02-19 15:35:56,12.9
2025-02-19 15:35:57,11.5
2025-02-19 15:35:57,10.5
2025-02-19 15:35:57,28.1
2025-02-19 15:35:57,8.90
2025-02-19 15:35:57,9.45
2025-02-19 15:35:57,16.7
2025-02-19 15:35:57,8.32
2025-02-19 15:35:57,4.75
2025-02-19 15:35:57,8.84
2025-02-19 15:35:58,6.49
2025-02-19 15:35:58,15.4
2025-02-19 15:35:58,14.1
2025-02-19 15:35:58,5.93
2025-02-19 15:35:58,11.6
2025-02-19 15:35:58,16.5
2025-02-19 15:35:58,17.0
2025-02-19 15:35:58,21.0
2025-02-19 15:35:59,6.58
2025-02-19 15:35:59,15.6
2025-02-19 15:35:59,10.0
2025-02-19 15:35:59,10.7
2025-02-19 15:35:59,6.63
2025-02-19 15:35:59,12.6
2025-02-19 15:35:59,14.9
2025-02-19 15:35:59,16.8
2025-02-19 15:35:59,10.8
2025-02-19 15:36:00,9.33
2025-02-19 15:36:00,7.63
2025-02-19 15:36:00,10.2
2025-02-19 15:36:00,5.05
2025-02-19 15:36:00,27.9
2025-02-19 15:36:00,17.5
2025-02-19 15:36:00,22.3
2025-02-19 15:36:00,20.7
2025-02-19 15:36:01,14.1
2025-02-19 15:36:01,25.6
2025-02-19 15:36:01,12.0
2025-02-19 15:36:01,11.9
2025-02-19 15:36:01,11.1
