Timestamp,Ping Time (ms)
2025-02-19 16:42:19,4.97
2025-02-19 16:42:19,4.93
2025-02-19 16:42:19,3.89
2025-02-19 16:42:19,4.42
2025-02-19 16:42:19,4.60
2025-02-19 16:42:19,4.59
2025-02-19 16:42:19,6.57
2025-02-19 16:42:20,3.15
2025-02-19 16:42:20,1.45
2025-02-19 16:42:20,6.74
2025-02-19 16:42:20,3.45
2025-02-19 16:42:20,5.34
2025-02-19 16:42:20,6.06
2025-02-19 16:42:20,7.33
2025-02-19 16:42:20,7.28
2025-02-19 16:42:20,9.37
2025-02-19 16:42:21,9.39
2025-02-19 16:42:21,6.68
2025-02-19 16:42:21,1.73
2025-02-19 16:42:21,6.94
2025-02-19 16:42:21,1.49
2025-02-19 16:42:21,6.68
2025-02-19 16:42:21,9.80
2025-02-19 16:42:21,5.54
2025-02-19 16:42:21,12.9
2025-02-19 16:42:22,10.4
2025-02-19 16:42:22,6.29
2025-02-19 16:42:22,4.51
2025-02-19 16:42:22,3.91
2025-02-19 16:42:22,3.90
2025-02-19 16:42:22,3.66
2025-02-19 16:42:22,9.72
2025-02-19 16:42:22,7.23
2025-02-19 16:42:22,4.59
2025-02-19 16:42:23,3.73
2025-02-19 16:42:23,3.55
2025-02-19 16:42:23,4.23
2025-02-19 16:42:23,6.15
2025-02-19 16:42:23,7.00
2025-02-19 16:42:23,4.11
2025-02-19 16:42:23,8.87
2025-02-19 16:42:23,6.90
2025-02-19 16:42:23,4.13
2025-02-19 16:42:24,5.73
2025-02-19 16:42:24,4.84
2025-02-19 16:42:24,4.56
2025-02-19 16:42:24,6.14
2025-02-19 16:42:24,2.83
2025-02-19 16:42:24,3.88
2025-02-19 16:42:24,4.84
2025-02-19 16:42:24,3.69
2025-02-19 16:42:24,4.60
2025-02-19 16:42:25,6.88
2025-02-19 16:42:25,5.33
2025-02-19 16:42:25,2.86
2025-02-19 16:42:25,8.09
2025-02-19 16:42:25,3.02
2025-02-19 16:42:25,5.09
2025-02-19 16:42:25,4.10
2025-02-19 16:42:25,7.38
2025-02-19 16:42:25,2.59
2025-02-19 16:42:25,3.56
2025-02-19 16:42:26,2.88
2025-02-19 16:42:26,3.37
2025-02-19 16:42:26,2.26
2025-02-19 16:42:26,1.92
2025-02-19 16:42:26,8.27
2025-02-19 16:42:26,10.4
2025-02-19 16:42:26,10.9
2025-02-19 16:42:26,3.90
2025-02-19 16:42:26,9.30
2025-02-19 16:42:27,2.18
2025-02-19 16:42:27,1.85
2025-02-19 16:42:27,6.19
2025-02-19 16:42:27,3.72
2025-02-19 16:42:27,1.85
2025-02-19 16:42:27,2.05
2025-02-19 16:42:27,7.29
2025-02-19 16:42:27,7.33
2025-02-19 16:42:27,3.92
2025-02-19 16:42:28,9.42
2025-02-19 16:42:28,5.86
2025-02-19 16:42:28,1.94
2025-02-19 16:42:28,3.02
2025-02-19 16:42:28,9.26
2025-02-19 16:42:28,5.74
2025-02-19 16:42:28,3.31
2025-02-19 16:42:28,4.81
2025-02-19 16:42:28,9.22
2025-02-19 16:42:29,3.17
2025-02-19 16:42:29,5.88
2025-02-19 16:42:29,2.95
2025-02-19 16:42:29,3.52
2025-02-19 16:42:29,2.37
2025-02-19 16:42:29,7.65
2025-02-19 16:42:29,1.72
2025-02-19 16:42:29,1.60
2025-02-19 16:42:29,2.86
2025-02-19 16:42:30,6.85
2025-02-19 16:42:30,10.8
2025-02-19 16:42:30,4.93
2025-02-19 16:42:30,5.01
2025-02-19 16:42:30,2.58
2025-02-19 16:42:30,6.94
2025-02-19 16:42:30,5.84
2025-02-19 16:42:30,5.25
2025-02-19 16:42:30,4.39
2025-02-19 16:42:31,5.30
2025-02-19 16:42:31,1.49
2025-02-19 16:42:31,4.54
2025-02-19 16:42:31,5.27
2025-02-19 16:42:31,2.21
2025-02-19 16:42:31,5.88
2025-02-19 16:42:31,5.11
2025-02-19 16:42:31,3.28
2025-02-19 16:42:31,7.92
2025-02-19 16:42:32,3.32
2025-02-19 16:42:32,6.61
2025-02-19 16:42:32,1.08
2025-02-19 16:42:32,2.68
2025-02-19 16:42:32,1.93
2025-02-19 16:42:32,6.02
2025-02-19 16:42:32,7.71
2025-02-19 16:42:32,4.65
2025-02-19 16:42:32,4.37
2025-02-19 16:42:33,5.80
2025-02-19 16:42:33,5.98
2025-02-19 16:42:33,8.53
2025-02-19 16:42:33,5.37
2025-02-19 16:42:33,4.08
2025-02-19 16:42:33,5.04
2025-02-19 16:42:33,6.64
2025-02-19 16:42:33,10.4
2025-02-19 16:42:33,7.23
2025-02-19 16:42:34,8.09
2025-02-19 16:42:34,6.58
2025-02-19 16:42:34,5.51
2025-02-19 16:42:34,6.11
2025-02-19 16:42:34,6.55
2025-02-19 16:42:34,6.22
2025-02-19 16:42:34,2.89
2025-02-19 16:42:34,1.73
2025-02-19 16:42:34,2.87
2025-02-19 16:42:34,7.73
2025-02-19 16:42:35,1.34
2025-02-19 16:42:35,2.89
2025-02-19 16:42:35,1.70
2025-02-19 16:42:35,6.56
2025-02-19 16:42:35,4.56
2025-02-19 16:42:35,1.75
2025-02-19 16:42:35,3.37
2025-02-19 16:42:35,8.39
2025-02-19 16:42:35,5.89
2025-02-19 16:42:36,9.61
2025-02-19 16:42:36,1.51
2025-02-19 16:42:36,6.22
2025-02-19 16:42:36,3.91
2025-02-19 16:42:36,4.65
2025-02-19 16:42:36,4.18
2025-02-19 16:42:36,6.56
