Timestamp,Ping Time (ms)
2025-02-19 15:08:25,1.98
2025-02-19 15:08:26,1.07
2025-02-19 15:08:26,1.39
2025-02-19 15:08:26,1.14
2025-02-19 15:08:26,1.15
2025-02-19 15:08:26,1.36
2025-02-19 15:08:26,1.51
2025-02-19 15:08:26,1.15
2025-02-19 15:08:26,1.01
2025-02-19 15:08:26,1.21
2025-02-19 15:08:27,1.97
2025-02-19 15:08:27,0.953
2025-02-19 15:08:27,1.16
2025-02-19 15:08:27,1.30
2025-02-19 15:08:27,1.21
2025-02-19 15:08:27,1.19
2025-02-19 15:08:27,1.06
2025-02-19 15:08:27,1.16
2025-02-19 15:08:27,1.18
2025-02-19 15:08:27,1.32
2025-02-19 15:08:28,1.06
2025-02-19 15:08:28,1.35
2025-02-19 15:08:28,1.05
2025-02-19 15:08:28,3.60
2025-02-19 15:08:28,2.02
2025-02-19 15:08:28,3.58
2025-02-19 15:08:28,3.57
2025-02-19 15:08:28,3.73
2025-02-19 15:08:28,4.93
2025-02-19 15:08:29,2.85
2025-02-19 15:08:29,9.98
2025-02-19 15:08:29,5.51
2025-02-19 15:08:29,3.68
2025-02-19 15:08:29,6.93
2025-02-19 15:08:29,4.37
2025-02-19 15:08:29,1.52
2025-02-19 15:08:29,4.19
2025-02-19 15:08:29,6.67
2025-02-19 15:08:30,5.29
2025-02-19 15:08:30,6.03
2025-02-19 15:08:30,2.06
2025-02-19 15:08:30,8.49
2025-02-19 15:08:30,4.64
2025-02-19 15:08:30,5.84
2025-02-19 15:08:30,1.82
2025-02-19 15:08:30,3.31
2025-02-19 15:08:30,1.50
2025-02-19 15:08:31,1.36
2025-02-19 15:08:31,3.85
2025-02-19 15:08:31,2.81
2025-02-19 15:08:31,8.01
2025-02-19 15:08:31,7.21
2025-02-19 15:08:31,4.60
2025-02-19 15:08:31,1.59
2025-02-19 15:08:31,2.08
2025-02-19 15:08:31,4.28
2025-02-19 15:08:31,7.07
2025-02-19 15:08:32,4.67
2025-02-19 15:08:32,1.63
2025-02-19 15:08:32,8.45
2025-02-19 15:08:32,3.18
2025-02-19 15:08:32,3.41
2025-02-19 15:08:32,4.75
2025-02-19 15:08:32,4.26
2025-02-19 15:08:32,6.93
2025-02-19 15:08:32,3.66
2025-02-19 15:08:33,3.25
2025-02-19 15:08:33,1.29
2025-02-19 15:08:33,3.45
2025-02-19 15:08:33,2.07
2025-02-19 15:08:33,2.68
2025-02-19 15:08:33,2.91
2025-02-19 15:08:33,3.71
2025-02-19 15:08:33,4.94
2025-02-19 15:08:33,4.09
2025-02-19 15:08:34,4.25
2025-02-19 15:08:34,3.80
2025-02-19 15:08:34,4.81
2025-02-19 15:08:34,5.64
2025-02-19 15:08:34,7.13
2025-02-19 15:08:34,1.88
2025-02-19 15:08:34,2.53
2025-02-19 15:08:34,6.78
2025-02-19 15:08:34,5.18
2025-02-19 15:08:35,6.66
2025-02-19 15:08:35,4.79
2025-02-19 15:08:35,6.36
2025-02-19 15:08:35,6.72
2025-02-19 15:08:35,2.98
2025-02-19 15:08:35,5.27
2025-02-19 15:08:35,4.39
2025-02-19 15:08:35,3.95
2025-02-19 15:08:35,6.37
2025-02-19 15:08:36,2.51
2025-02-19 15:08:36,6.76
2025-02-19 15:08:36,3.66
2025-02-19 15:08:36,4.11
2025-02-19 15:08:36,5.84
2025-02-19 15:08:36,4.94
2025-02-19 15:08:36,1.26
2025-02-19 15:08:36,4.27
2025-02-19 15:08:36,3.80
2025-02-19 15:08:37,2.28
2025-02-19 15:08:37,1.65
2025-02-19 15:08:37,4.10
2025-02-19 15:08:37,3.18
2025-02-19 15:08:37,3.60
2025-02-19 15:08:37,5.99
2025-02-19 15:08:37,3.47
2025-02-19 15:08:37,4.12
2025-02-19 15:08:37,1.16
2025-02-19 15:08:37,4.26
2025-02-19 15:08:38,7.06
2025-02-19 15:08:38,6.35
2025-02-19 15:08:38,7.56
2025-02-19 15:08:38,3.22
2025-02-19 15:08:38,2.11
2025-02-19 15:08:38,6.56
2025-02-19 15:08:38,4.94
2025-02-19 15:08:38,4.00
2025-02-19 15:08:38,4.46
2025-02-19 15:08:39,7.85
2025-02-19 15:08:39,2.41
2025-02-19 15:08:39,3.18
2025-02-19 15:08:39,4.38
2025-02-19 15:08:39,5.70
2025-02-19 15:08:39,6.00
2025-02-19 15:08:39,5.02
2025-02-19 15:08:39,2.23
2025-02-19 15:08:39,3.95
2025-02-19 15:08:40,5.73
2025-02-19 15:08:40,1.88
2025-02-19 15:08:40,2.32
2025-02-19 15:08:40,1.65
2025-02-19 15:08:40,4.54
2025-02-19 15:08:40,3.08
2025-02-19 15:08:40,4.79
2025-02-19 15:08:40,4.71
2025-02-19 15:08:40,3.72
2025-02-19 15:08:41,1.05
2025-02-19 15:08:41,6.88
2025-02-19 15:08:41,5.67
2025-02-19 15:08:41,6.17
2025-02-19 15:08:41,6.10
2025-02-19 15:08:41,3.55
2025-02-19 15:08:41,6.95
2025-02-19 15:08:41,5.02
2025-02-19 15:08:41,2.19
2025-02-19 15:08:42,7.07
2025-02-19 15:08:42,15.4
2025-02-19 15:08:42,2.62
2025-02-19 15:08:42,4.80
2025-02-19 15:08:42,9.88
2025-02-19 15:08:42,11.5
2025-02-19 15:08:42,4.98
2025-02-19 15:08:42,4.45
2025-02-19 15:08:42,1.76
2025-02-19 15:08:43,6.72
2025-02-19 15:08:43,1.61
2025-02-19 15:08:43,6.60
2025-02-19 15:08:43,2.20
2025-02-19 15:08:43,6.78
2025-02-19 15:08:43,6.78
2025-02-19 15:08:43,11.2
2025-02-19 15:08:43,4.03
2025-02-19 15:08:43,1.84
2025-02-19 15:08:44,5.63
2025-02-19 15:08:44,7.26
2025-02-19 15:08:44,5.13
2025-02-19 15:08:44,4.18
2025-02-19 15:08:44,4.04
2025-02-19 15:08:44,5.16
2025-02-19 15:08:44,2.29
2025-02-19 15:08:44,5.73
2025-02-19 15:08:44,4.21
2025-02-19 15:08:45,5.27
2025-02-19 15:08:45,2.96
2025-02-19 15:08:45,3.86
2025-02-19 15:08:45,6.15
2025-02-19 15:08:45,4.42
2025-02-19 15:08:45,6.96
2025-02-19 15:08:45,5.94
2025-02-19 15:08:45,3.71
2025-02-19 15:08:45,5.24
2025-02-19 15:08:45,6.06
2025-02-19 15:08:46,8.79
2025-02-19 15:08:46,4.74
2025-02-19 15:08:46,2.18
2025-02-19 15:08:46,6.60
2025-02-19 15:08:46,4.46
2025-02-19 15:08:46,7.59
2025-02-19 15:08:46,1.96
2025-02-19 15:08:46,5.47
2025-02-19 15:08:46,7.37
2025-02-19 15:08:47,8.08
2025-02-19 15:08:47,6.74
2025-02-19 15:08:47,6.35
2025-02-19 15:08:47,3.67
2025-02-19 15:08:47,3.71
2025-02-19 15:08:47,6.33
2025-02-19 15:08:47,3.64
2025-02-19 15:08:47,2.62
2025-02-19 15:08:47,2.47
2025-02-19 15:08:48,2.36
2025-02-19 15:08:48,2.34
2025-02-19 15:08:48,1.18
2025-02-19 15:08:48,3.73
2025-02-19 15:08:48,4.66
2025-02-19 15:08:48,7.69
2025-02-19 15:08:48,12.2
2025-02-19 15:08:48,5.10
2025-02-19 15:08:48,5.53
2025-02-19 15:08:49,2.40
2025-02-19 15:08:49,4.20
2025-02-19 15:08:49,4.46
2025-02-19 15:08:49,1.43
2025-02-19 15:08:49,2.80
2025-02-19 15:08:49,3.89
2025-02-19 15:08:49,1.56
2025-02-19 15:08:49,5.00
2025-02-19 15:08:49,9.64
2025-02-19 15:08:50,1.81
2025-02-19 15:08:50,5.03
2025-02-19 15:08:50,4.46
2025-02-19 15:08:50,4.81
2025-02-19 15:08:50,1.20
2025-02-19 15:08:50,3.98
2025-02-19 15:08:50,5.19
2025-02-19 15:08:50,3.86
2025-02-19 15:08:50,7.37
2025-02-19 15:08:51,3.92
2025-02-19 15:08:51,1.66
2025-02-19 15:08:51,2.81
2025-02-19 15:08:51,3.25
2025-02-19 15:08:51,5.32
2025-02-19 15:08:51,6.46
2025-02-19 15:08:51,5.58
2025-02-19 15:08:51,3.44
2025-02-19 15:08:51,3.50
