Timestamp,Ping Time (ms)
2025-02-19 16:04:04,9.55
2025-02-19 16:04:04,17.7
2025-02-19 16:04:04,7.60
2025-02-19 16:04:04,1.87
2025-02-19 16:04:04,6.58
2025-02-19 16:04:04,13.8
2025-02-19 16:04:05,14.4
2025-02-19 16:04:05,12.6
2025-02-19 16:04:05,7.61
2025-02-19 16:04:05,5.52
2025-02-19 16:04:05,21.1
2025-02-19 16:04:05,16.2
2025-02-19 16:04:05,14.3
2025-02-19 16:04:05,13.9
2025-02-19 16:04:05,12.6
2025-02-19 16:04:06,8.51
2025-02-19 16:04:06,24.4
2025-02-19 16:04:06,10.3
2025-02-19 16:04:06,10.1
2025-02-19 16:04:06,11.5
2025-02-19 16:04:06,24.7
2025-02-19 16:04:06,10.8
2025-02-19 16:04:06,13.7
2025-02-19 16:04:07,11.7
2025-02-19 16:04:07,13.7
2025-02-19 16:04:07,16.8
2025-02-19 16:04:07,19.5
2025-02-19 16:04:07,13.0
2025-02-19 16:04:07,8.74
2025-02-19 16:04:07,8.15
2025-02-19 16:04:07,19.7
2025-02-19 16:04:07,9.18
2025-02-19 16:04:08,10.2
2025-02-19 16:04:08,15.0
2025-02-19 16:04:08,4.83
2025-02-19 16:04:08,11.9
2025-02-19 16:04:08,13.4
2025-02-19 16:04:08,9.86
2025-02-19 16:04:08,12.8
2025-02-19 16:04:08,33.1
2025-02-19 16:04:09,12.7
2025-02-19 16:04:09,9.66
2025-02-19 16:04:09,8.47
2025-02-19 16:04:09,6.72
2025-02-19 16:04:09,10.8
2025-02-19 16:04:09,7.96
2025-02-19 16:04:09,15.9
2025-02-19 16:04:09,14.8
2025-02-19 16:04:09,12.7
2025-02-19 16:04:10,18.8
2025-02-19 16:04:10,22.0
2025-02-19 16:04:10,1.70
2025-02-19 16:04:10,19.5
2025-02-19 16:04:10,5.12
2025-02-19 16:04:10,14.4
2025-02-19 16:04:10,15.9
2025-02-19 16:04:10,19.1
2025-02-19 16:04:11,7.51
2025-02-19 16:04:11,19.6
2025-02-19 16:04:11,14.7
2025-02-19 16:04:11,12.9
2025-02-19 16:04:11,7.86
2025-02-19 16:04:11,13.1
2025-02-19 16:04:11,5.30
2025-02-19 16:04:11,6.90
2025-02-19 16:04:11,7.79
2025-02-19 16:04:12,5.19
2025-02-19 16:04:12,15.0
2025-02-19 16:04:12,10.8
2025-02-19 16:04:12,9.10
2025-02-19 16:04:12,31.0
2025-02-19 16:04:12,3.27
2025-02-19 16:04:12,19.5
2025-02-19 16:04:12,17.9
2025-02-19 16:04:13,15.0
2025-02-19 16:04:13,27.3
2025-02-19 16:04:13,3.73
2025-02-19 16:04:13,13.9
2025-02-19 16:04:13,16.7
2025-02-19 16:04:13,12.5
2025-02-19 16:04:13,13.5
2025-02-19 16:04:13,9.79
2025-02-19 16:04:14,19.4
2025-02-19 16:04:14,21.0
2025-02-19 16:04:14,3.84
2025-02-19 16:04:14,21.7
2025-02-19 16:04:14,12.8
2025-02-19 16:04:14,20.9
2025-02-19 16:04:14,3.09
2025-02-19 16:04:14,12.6
2025-02-19 16:04:14,17.5
2025-02-19 16:04:15,9.36
2025-02-19 16:04:15,16.3
2025-02-19 16:04:15,9.96
2025-02-19 16:04:15,13.6
2025-02-19 16:04:15,2.14
2025-02-19 16:04:15,16.4
2025-02-19 16:04:15,21.2
2025-02-19 16:04:15,4.81
2025-02-19 16:04:16,1.75
2025-02-19 16:04:16,7.22
2025-02-19 16:04:16,17.6
2025-02-19 16:04:16,24.9
2025-02-19 16:04:16,9.71
2025-02-19 16:04:16,14.6
2025-02-19 16:04:16,9.67
2025-02-19 16:04:16,6.61
2025-02-19 16:04:16,11.3
2025-02-19 16:04:17,26.4
2025-02-19 16:04:17,13.2
2025-02-19 16:04:17,16.7
2025-02-19 16:04:17,17.9
2025-02-19 16:04:17,8.82
2025-02-19 16:04:17,9.62
2025-02-19 16:04:17,10.6
2025-02-19 16:04:17,16.6
2025-02-19 16:04:18,12.8
2025-02-19 16:04:18,26.9
2025-02-19 16:04:18,7.64
2025-02-19 16:04:18,4.81
2025-02-19 16:04:18,3.80
2025-02-19 16:04:18,24.4
2025-02-19 16:04:18,6.61
2025-02-19 16:04:18,5.91
2025-02-19 16:04:18,9.90
2025-02-19 16:04:19,13.8
2025-02-19 16:04:19,8.11
2025-02-19 16:04:19,7.14
2025-02-19 16:04:19,4.53
2025-02-19 16:04:19,9.68
2025-02-19 16:04:19,18.1
2025-02-19 16:04:19,12.8
2025-02-19 16:04:19,12.3
2025-02-19 16:04:20,13.1
2025-02-19 16:04:20,5.64
2025-02-19 16:04:20,13.1
2025-02-19 16:04:20,4.10
2025-02-19 16:04:20,11.2
2025-02-19 16:04:20,12.2
2025-02-19 16:04:20,4.79
